Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Sales
36,No,Travel_Rarely,Sales,10,3,Life Sciences,4,Male,3,3,Sales Representative,1,Married,8321,7,Yes,13,3,4,1,15,1,3,12,8,5,7,180011
44,Yes,Travel_Frequently,Sales,1,2,Medical,3,Male,3,1,Sales Representative,2,Divorced,2342,1,Yes,12,3,3,3,6,2,2,5,3,2,3,190939
37,No,Travel_Rarely,Sales,8,2,Other,3,Male,3,2,Sales Representative,2,Divorced,4071,2,No,13,3,3,0,19,4,2,10,0,4,7,200324
35,Yes,Travel_Rarely,Sales,27,3,Life Sciences,3,Male,3,2,Sales Representative,4,Single,5813,1,Yes,18,3,4,0,10,2,3,10,7,7,7,64903
33,No,Travel_Rarely,Sales,8,4,Life Sciences,4,Male,4,1,Sales Representative,1,Married,3143,6,No,19,3,2,1,14,1,3,10,8,7,6,168027
28,No,Travel_Rarely,Sales,1,3,Life Sciences,3,Male,3,1,Sales Representative,4,Married,2044,1,No,11,3,3,1,5,6,4,5,3,0,3,48752
39,No,Travel_Rarely,Sales,10,1,Medical,3,Male,3,3,Sales Representative,3,Single,13464,7,No,21,4,3,0,9,3,3,4,3,2,2,172411
46,No,Non-Travel,Sales,26,2,Life Sciences,2,Male,2,2,Sales Representative,2,Single,7991,8,No,15,3,3,0,6,3,3,2,2,2,2,154041
40,No,Travel_Rarely,Sales,2,2,Life Sciences,3,Female,3,1,Sales Representative,1,Married,3377,4,No,17,3,4,1,7,5,2,4,3,0,2,202547
42,No,Travel_Rarely,Sales,13,3,Medical,2,Male,4,2,Sales Representative,1,Married,5538,5,No,18,3,3,2,10,2,2,0,0,0,0,133256
35,No,Non-Travel,Sales,2,2,Medical,2,Male,3,2,Sales Representative,4,Divorced,5762,2,No,14,3,3,1,15,6,3,7,7,1,7,180865
38,No,Non-Travel,Sales,2,3,Human Resources,1,Male,3,1,Sales Representative,2,Divorced,2592,5,No,13,3,4,3,13,3,3,11,10,3,8,163304
34,Yes,Travel_Frequently,Sales,9,4,Life Sciences,4,Male,3,2,Sales Representative,1,Married,5346,4,No,17,3,3,1,11,3,2,7,1,0,7,289901
37,Yes,Travel_Rarely,Sales,10,4,Medical,4,Male,3,2,Sales Representative,1,Single,4213,1,No,15,3,2,0,10,4,1,10,3,0,8,56769
39,No,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,3,2,Sales Representative,4,Divorced,4127,2,No,18,3,4,1,7,6,3,2,1,2,2,86169
43,No,Non-Travel,Sales,9,3,Life Sciences,1,Male,3,1,Sales Representative,3,Single,2438,4,No,13,3,3,0,7,2,2,3,2,1,2,67357
41,No,Travel_Rarely,Sales,5,3,Life Sciences,2,Male,4,2,Sales Representative,2,Single,6870,3,No,12,3,1,0,11,3,1,3,2,1,2,225307
41,No,Travel_Rarely,Sales,4,1,Marketing,3,Female,3,3,Sales Representative,3,Divorced,10447,0,Yes,13,3,4,1,23,3,4,22,14,13,5,252735
30,No,Travel_Rarely,Sales,10,3,Medical,1,Female,3,3,Sales Representative,3,Single,9667,9,No,14,3,2,0,9,3,3,7,7,0,2,287771
26,Yes,Travel_Rarely,Sales,20,2,Medical,4,Female,3,1,Sales Representative,2,Married,2148,0,Yes,11,3,3,0,6,3,3,5,1,1,4,297697
46,Yes,Travel_Rarely,Sales,21,2,Medical,4,Female,3,2,Sales Representative,2,Married,8926,4,No,22,4,4,1,13,2,4,9,7,3,7,76391
40,No,Travel_Rarely,Sales,1,3,Life Sciences,3,Female,3,2,Sales Representative,4,Divorced,6513,4,No,17,3,4,1,12,3,3,5,3,0,3,64419
34,No,Travel_Rarely,Sales,8,2,Technical Degree,2,Male,4,2,Sales Representative,3,Married,6799,1,No,21,4,3,2,10,5,3,10,8,4,8,33513
58,No,Non-Travel,Sales,2,3,Medical,2,Male,3,4,Sales Representative,2,Divorced,16291,4,No,22,4,4,1,37,0,2,16,9,14,14,253277
35,No,Travel_Rarely,Sales,23,4,Medical,2,Male,1,1,Sales Representative,3,Married,2705,0,No,16,3,2,1,6,2,4,5,4,0,3,208679
47,No,Travel_Rarely,Sales,4,3,Life Sciences,3,Female,2,3,Sales Representative,2,Divorced,10333,8,Yes,12,3,3,1,28,4,3,22,11,14,10,153525
40,No,Travel_Rarely,Sales,12,3,Life Sciences,2,Female,3,2,Sales Representative,1,Divorced,4448,2,No,12,3,2,1,15,3,3,7,4,7,7,203294
54,No,Travel_Rarely,Sales,7,4,Medical,4,Female,3,2,Sales Representative,4,Married,6854,4,No,15,3,2,1,14,2,2,7,1,1,7,258991
31,No,Travel_Frequently,Sales,7,4,Marketing,1,Female,3,3,Sales Representative,1,Married,9637,2,No,14,3,4,2,9,3,3,3,2,2,2,30579
28,No,Travel_Rarely,Sales,1,3,Medical,3,Female,3,1,Sales Representative,1,Married,3591,1,No,25,4,3,1,3,3,3,3,2,1,2,73353
38,No,Travel_Rarely,Sales,2,4,Marketing,2,Female,1,2,Sales Representative,4,Married,5405,2,Yes,20,4,1,2,20,4,2,4,2,0,3,123010
26,No,Travel_Rarely,Sales,10,3,Medical,3,Male,3,2,Sales Representative,4,Single,4684,1,No,13,3,1,0,5,4,3,5,3,1,2,257789
58,No,Travel_Frequently,Sales,15,4,Life Sciences,1,Male,3,4,Sales Representative,3,Married,15787,2,Yes,14,3,2,0,23,3,3,2,2,2,2,74046
18,No,Non-Travel,Sales,14,3,Medical,2,Female,3,1,Sales Representative,3,Single,1514,1,No,16,3,3,0,0,4,1,0,0,0,0,148425
31,Yes,Travel_Rarely,Sales,18,5,Human Resources,4,Male,4,1,Sales Representative,1,Married,2956,0,No,17,3,3,0,2,4,3,1,0,0,0,240979
29,Yes,Travel_Rarely,Sales,13,3,Human Resources,1,Male,2,1,Sales Representative,1,Divorced,2335,4,Yes,15,3,4,3,4,3,3,2,2,2,0,283047
45,No,Non-Travel,Sales,2,4,Life Sciences,3,Female,3,2,Sales Representative,3,Married,5154,4,No,22,4,2,2,10,3,4,8,7,5,7,40442
36,No,Travel_Rarely,Sales,2,4,Other,4,Female,3,2,Sales Representative,2,Married,6962,4,Yes,22,4,4,1,15,2,3,1,0,0,0,231936
43,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,3,2,Sales Representative,4,Married,5675,1,No,20,4,3,1,7,5,3,7,7,7,7,38669
27,No,Travel_Frequently,Sales,5,2,Life Sciences,4,Female,3,1,Sales Representative,4,Single,2379,0,Yes,14,3,3,0,6,3,2,5,4,0,2,39929
29,No,Travel_Frequently,Sales,20,1,Medical,4,Male,3,1,Sales Representative,4,Married,3812,1,No,13,3,2,0,11,3,4,11,8,3,10,255246
32,No,Travel_Frequently,Sales,10,4,Marketing,4,Male,3,2,Sales Representative,4,Single,4648,8,No,13,3,3,0,4,2,4,0,0,0,0,131525
42,No,Non-Travel,Sales,10,4,Technical Degree,3,Male,3,1,Sales Representative,3,Married,2936,3,No,22,4,2,2,10,1,2,6,3,3,3,108946
47,No,Travel_Rarely,Sales,9,4,Life Sciences,2,Female,3,1,Sales Representative,3,Single,2105,4,No,12,3,3,0,7,2,3,2,2,2,0,118692
46,No,Travel_Rarely,Sales,2,2,Life Sciences,4,Male,3,3,Sales Representative,4,Divorced,8578,3,No,14,3,3,1,12,4,2,9,8,4,7,211709
28,No,Non-Travel,Sales,1,2,Life Sciences,3,Male,3,1,Sales Representative,4,Divorced,2706,1,No,15,3,2,1,3,2,3,3,2,2,2,164170
29,No,Travel_Rarely,Sales,29,1,Life Sciences,4,Male,1,2,Sales Representative,3,Divorced,6384,8,No,17,3,4,2,11,3,3,7,0,1,6,274052
42,No,Travel_Rarely,Sales,8,3,Life Sciences,4,Male,3,1,Sales Representative,3,Single,3968,4,No,13,3,4,0,8,3,3,0,0,0,0,82620
32,Yes,Travel_Rarely,Sales,2,4,Marketing,3,Male,2,2,Sales Representative,2,Single,9907,7,Yes,12,3,3,0,7,3,2,2,2,2,2,128296
46,No,Travel_Rarely,Sales,3,3,Technical Degree,1,Female,4,4,Sales Representative,1,Divorced,13225,2,No,12,3,4,1,25,5,3,19,17,2,8,130609
27,No,Travel_Rarely,Sales,23,1,Medical,2,Female,2,2,Sales Representative,3,Married,3540,1,No,21,4,4,1,9,5,3,9,8,5,8,36310
29,No,Travel_Rarely,Sales,6,1,Medical,4,Male,2,1,Sales Representative,2,Married,2804,1,No,11,3,4,0,1,3,3,1,0,0,0,86537
43,No,Travel_Rarely,Sales,6,3,Medical,1,Female,2,5,Sales Representative,3,Married,19392,7,No,13,3,4,0,21,2,3,16,12,6,14,30834
48,No,Travel_Rarely,Sales,10,3,Life Sciences,4,Male,2,5,Sales Representative,2,Married,19665,4,No,12,3,4,0,29,3,3,22,10,12,9,158960
29,Yes,Travel_Frequently,Sales,24,2,Life Sciences,4,Male,2,1,Sales Representative,4,Single,2439,1,Yes,24,4,2,0,1,3,2,1,0,1,0,299199
46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,3,Female,3,3,Sales Representative,2,Married,7314,5,No,21,4,3,3,14,2,3,8,7,0,7,272720
27,No,Travel_Frequently,Sales,15,3,Life Sciences,4,Female,2,1,Sales Representative,1,Married,4774,0,No,19,3,4,1,8,2,2,7,6,7,3,90053
39,No,Travel_Rarely,Sales,19,4,Other,4,Male,3,2,Sales Representative,4,Divorced,3902,8,No,14,3,2,3,7,2,3,2,2,2,2,239868
55,No,Travel_Rarely,Sales,2,4,Technical Degree,2,Male,2,1,Sales Representative,4,Married,2662,8,No,20,4,2,1,19,2,4,5,2,0,4,101588
28,No,Travel_Rarely,Sales,3,3,Medical,2,Female,3,1,Sales Representative,2,Married,2856,1,No,19,3,4,1,1,3,3,1,0,0,0,164957
30,Yes,Travel_Rarely,Sales,9,3,Medical,2,Male,3,1,Sales Representative,4,Single,1081,1,No,13,3,3,0,1,3,2,1,0,0,0,270875
22,Yes,Travel_Rarely,Sales,7,1,Life Sciences,4,Male,3,1,Sales Representative,2,Single,2472,1,Yes,23,4,1,0,1,2,3,1,0,0,0,27617
36,No,Travel_Rarely,Sales,10,4,Technical Degree,2,Female,2,2,Sales Representative,3,Married,5673,1,Yes,13,3,1,1,10,4,3,10,9,1,7,151634
31,No,Travel_Rarely,Sales,20,3,Life Sciences,2,Male,3,2,Sales Representative,3,Divorced,4197,1,No,11,3,1,1,10,2,3,10,8,0,2,126450
34,No,Travel_Rarely,Sales,4,3,Life Sciences,3,Male,3,3,Sales Representative,4,Married,9713,2,Yes,13,3,4,3,9,3,3,5,3,1,0,230353
29,No,Travel_Rarely,Sales,7,3,Life Sciences,4,Male,3,1,Sales Representative,1,Single,2062,3,No,14,3,2,0,11,2,3,3,2,1,2,210667
37,No,Travel_Rarely,Sales,7,4,Medical,4,Male,3,2,Sales Representative,1,Married,4284,5,Yes,22,4,3,1,16,2,3,5,3,0,4,123208
35,No,Travel_Rarely,Sales,16,2,Other,4,Female,2,2,Sales Representative,2,Married,4788,0,Yes,11,3,4,0,4,2,3,3,2,0,2,120531
45,No,Travel_Rarely,Sales,25,2,Life Sciences,2,Female,2,2,Sales Representative,4,Married,5906,0,No,13,3,4,2,10,2,2,9,8,3,8,42923
36,No,Travel_Frequently,Sales,2,1,Human Resources,2,Male,2,2,Sales Representative,4,Single,3886,1,No,21,4,4,0,10,2,2,10,1,0,8,235653
40,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,3,4,Sales Representative,1,Divorced,16823,2,No,11,3,1,1,22,3,3,19,7,11,16,290541
26,No,Travel_Rarely,Sales,1,2,Life Sciences,2,Female,2,1,Sales Representative,3,Married,2933,1,Yes,13,3,3,1,1,3,2,1,0,1,0,46620
27,No,Travel_Rarely,Sales,2,2,Medical,1,Female,4,2,Sales Representative,3,Single,6500,0,No,14,3,2,0,9,5,2,8,7,0,7,242065
48,No,Travel_Frequently,Sales,22,3,Medical,4,Female,3,4,Sales Representative,4,Divorced,17174,3,No,11,3,2,1,24,3,3,22,17,4,7,75035
44,No,Travel_Rarely,Sales,1,4,Life Sciences,2,Male,4,2,Sales Representative,1,Married,5033,2,No,15,3,4,1,10,5,3,2,0,2,2,143295
34,Yes,Non-Travel,Sales,16,4,Technical Degree,4,Male,1,1,Sales Representative,1,Married,2307,1,Yes,23,4,2,1,5,2,3,5,2,3,0,260955
56,Yes,Travel_Rarely,Sales,24,2,Life Sciences,1,Male,3,1,Sales Representative,4,Single,2587,1,No,16,3,4,0,5,3,3,4,2,1,0,96792
36,No,Travel_Rarely,Sales,17,2,Marketing,3,Male,2,2,Sales Representative,2,Married,5507,2,No,16,3,3,2,12,1,1,4,2,1,3,168170
41,No,Travel_Rarely,Sales,8,3,Marketing,3,Female,3,2,Sales Representative,2,Married,4393,5,No,21,4,3,1,14,3,3,5,4,1,4,192075
42,No,Travel_Rarely,Sales,6,3,Medical,3,Male,3,3,Sales Representative,1,Married,13348,9,No,13,3,2,1,18,3,4,13,7,5,7,270070
31,No,Travel_Rarely,Sales,10,2,Medical,3,Female,3,2,Sales Representative,4,Divorced,6583,2,Yes,11,3,4,1,8,2,3,5,2,1,4,121859
34,No,Travel_Rarely,Sales,3,1,Medical,4,Female,2,2,Sales Representative,4,Married,8103,3,Yes,12,3,3,0,9,3,2,4,2,0,1,87206
31,No,Travel_Rarely,Sales,4,3,Medical,1,Female,4,1,Sales Representative,3,Divorced,3978,8,No,12,3,2,1,4,0,2,2,2,2,2,260968
26,No,Travel_Frequently,Sales,6,3,Other,3,Male,4,1,Sales Representative,4,Married,2544,0,No,18,3,1,1,8,3,3,7,7,7,7,42433
45,No,Travel_Frequently,Sales,1,4,Medical,2,Male,3,2,Sales Representative,3,Single,5399,4,No,12,3,3,0,12,3,3,4,2,0,3,136177
33,No,Travel_Rarely,Sales,10,4,Marketing,2,Male,3,2,Sales Representative,3,Single,5487,1,No,14,3,2,0,10,2,2,10,4,0,9,41701
28,No,Travel_Frequently,Sales,1,2,Life Sciences,3,Male,2,2,Sales Representative,4,Married,6834,1,Yes,12,3,3,1,7,2,3,7,7,0,7,214040
29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,3,Male,4,1,Sales Representative,1,Single,1091,1,No,17,3,4,0,1,3,3,1,0,0,0,116847
39,No,Non-Travel,Sales,21,4,Life Sciences,1,Female,1,2,Sales Representative,3,Married,5736,6,No,19,3,3,1,10,1,3,3,2,1,2,161173
27,No,Travel_Rarely,Sales,2,4,Technical Degree,2,Male,3,1,Sales Representative,2,Married,2226,1,No,11,3,3,1,6,3,2,5,3,1,2,205200
34,No,Travel_Frequently,Sales,22,4,Other,3,Male,2,2,Sales Representative,4,Married,5747,1,Yes,15,3,2,0,16,3,3,15,10,6,11,150761
28,Yes,Travel_Rarely,Sales,13,2,Marketing,4,Female,3,2,Sales Representative,3,Single,9854,3,Yes,11,3,4,0,6,0,3,2,0,2,2,211871
47,No,Non-Travel,Sales,14,4,Technical Degree,3,Male,3,2,Sales Representative,2,Married,5467,8,No,18,3,3,1,16,4,4,8,7,1,7,235629
56,No,Travel_Rarely,Sales,11,5,Marketing,4,Female,2,2,Sales Representative,1,Married,5380,4,No,16,3,3,1,6,3,3,0,0,0,0,87473
39,No,Travel_Rarely,Sales,9,2,Medical,1,Male,3,2,Sales Representative,1,Married,5151,1,No,25,4,4,1,10,3,3,10,0,7,9,72564
38,No,Travel_Frequently,Sales,8,3,Medical,4,Female,2,2,Sales Representative,2,Divorced,2133,1,Yes,16,3,3,1,20,3,3,20,11,0,7,284760
58,No,Travel_Rarely,Sales,21,3,Life Sciences,4,Female,3,4,Sales Representative,4,Married,17875,4,Yes,13,3,3,1,29,2,2,1,0,0,0,245851
32,Yes,Travel_Frequently,Sales,5,2,Life Sciences,1,Female,4,1,Sales Representative,3,Single,2432,3,Yes,14,3,1,0,8,2,3,4,1,0,3,134878
38,No,Travel_Rarely,Sales,9,2,Life Sciences,2,Male,3,1,Sales Representative,4,Divorced,4771,2,No,19,3,4,2,10,0,4,5,2,0,3,37115
49,No,Travel_Frequently,Sales,2,1,Life Sciences,2,Male,3,5,Sales Representative,4,Married,19161,3,No,15,3,4,0,28,3,3,5,4,4,3,197002
42,No,Travel_Rarely,Sales,12,4,Marketing,2,Male,3,2,Sales Representative,4,Divorced,5087,3,Yes,12,3,3,2,14,4,3,0,0,0,0,121804
27,Yes,Travel_Frequently,Sales,22,3,Human Resources,1,Female,2,1,Sales Representative,2,Married,2863,1,No,12,3,1,0,1,2,3,1,0,0,0,149658
35,No,Travel_Rarely,Sales,18,4,Medical,2,Male,3,2,Sales Representative,1,Married,5561,0,No,16,3,4,1,6,2,1,5,3,0,4,152921
28,No,Non-Travel,Sales,16,3,Medical,3,Male,3,1,Sales Representative,3,Single,2144,1,No,14,3,3,0,5,3,2,5,3,1,4,283137
31,No,Non-Travel,Sales,3,2,Medical,3,Male,3,1,Sales Representative,1,Divorced,3065,1,Yes,13,3,4,1,4,3,4,4,2,2,3,206803
36,No,Non-Travel,Sales,9,4,Life Sciences,1,Male,4,1,Sales Representative,2,Married,2810,1,No,22,4,2,0,5,3,3,5,4,0,2,71944
34,No,Travel_Rarely,Sales,1,3,Marketing,1,Male,3,3,Sales Representative,4,Single,9888,1,No,21,4,1,0,14,3,2,14,8,2,1,263950
34,No,Travel_Rarely,Sales,13,4,Medical,4,Male,3,3,Sales Representative,3,Divorced,8628,1,No,18,3,3,1,9,2,2,8,7,1,1,26989
26,No,Travel_Rarely,Sales,1,3,Medical,3,Male,3,1,Sales Representative,1,Single,2867,0,No,13,3,4,0,8,6,2,7,7,7,6,134023
29,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,3,2,Sales Representative,1,Married,5373,0,No,12,3,1,1,6,5,2,5,3,0,2,140215
32,No,Non-Travel,Sales,15,4,Medical,3,Female,3,2,Sales Representative,4,Divorced,6667,5,No,18,3,2,1,9,6,3,5,1,1,2,115192
31,No,Travel_Frequently,Sales,1,3,Life Sciences,4,Male,1,2,Sales Representative,1,Married,5003,1,No,21,4,2,0,10,6,3,10,8,8,7,145960
28,Yes,Travel_Rarely,Sales,17,3,Technical Degree,3,Male,2,1,Sales Representative,4,Divorced,2367,5,No,12,3,1,1,6,2,2,4,1,0,3,50243
38,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,2,1,Sales Representative,1,Single,2858,4,No,14,3,1,0,20,3,2,1,0,0,0,188784
35,No,Travel_Rarely,Sales,7,4,Life Sciences,3,Female,3,2,Sales Representative,4,Married,5204,1,Yes,11,3,4,0,10,2,3,10,8,0,9,261802
27,No,Travel_Rarely,Sales,9,3,Marketing,4,Male,3,2,Sales Representative,4,Single,4105,1,No,14,3,1,0,7,5,3,7,7,0,7,209504
32,No,Travel_Rarely,Sales,5,4,Life Sciences,4,Male,2,2,Sales Representative,4,Single,9679,8,No,24,4,2,0,8,1,3,1,0,0,0,279913
31,Yes,Travel_Frequently,Sales,26,4,Marketing,1,Male,3,2,Sales Representative,4,Married,5617,1,Yes,11,3,3,0,10,4,3,10,7,0,8,25147
53,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1,Male,3,3,Sales Representative,1,Single,10448,6,Yes,13,3,2,0,15,2,2,2,2,2,2,151038
54,No,Travel_Rarely,Sales,9,2,Life Sciences,1,Female,3,2,Sales Representative,3,Married,2897,3,No,11,3,3,2,9,6,2,4,3,2,3,294754
33,No,Travel_Frequently,Sales,7,2,Life Sciences,4,Male,3,2,Sales Representative,3,Divorced,5968,1,No,20,4,3,3,9,2,3,9,7,2,8,215808
43,No,Travel_Rarely,Sales,11,3,Life Sciences,1,Male,3,3,Sales Representative,3,Married,7510,1,No,17,3,2,1,10,1,3,10,9,0,9,33212
38,No,Travel_Frequently,Sales,1,4,Other,4,Male,3,1,Sales Representative,2,Married,2991,0,Yes,11,3,2,1,7,2,3,6,2,1,2,116484
55,No,Travel_Rarely,Sales,26,4,Human Resources,3,Male,4,5,Sales Representative,2,Married,19636,4,Yes,18,3,1,1,35,0,3,10,9,1,4,129568
31,No,Travel_Rarely,Sales,2,1,Medical,4,Female,1,1,Sales Representative,4,Divorced,1129,1,Yes,11,3,3,3,1,4,3,1,0,0,0,53987
39,No,Travel_Rarely,Sales,15,4,Marketing,2,Male,3,4,Sales Representative,1,Single,13341,0,No,12,3,1,0,21,3,3,20,8,11,10,236899
42,No,Non-Travel,Sales,23,2,Life Sciences,4,Male,2,2,Sales Representative,3,Single,4332,1,No,12,3,4,0,20,2,3,20,9,3,7,243222
31,No,Non-Travel,Sales,10,3,Medical,3,Female,3,3,Sales Representative,3,Married,11031,4,No,20,4,3,1,13,2,4,11,7,4,8,272456
54,No,Travel_Rarely,Sales,10,3,Medical,3,Female,3,2,Sales Representative,1,Single,4440,6,Yes,19,3,4,0,9,3,3,5,2,1,4,210929
24,No,Travel_Rarely,Sales,1,2,Life Sciences,2,Male,2,2,Sales Representative,3,Single,4617,1,No,12,3,2,0,4,2,2,4,3,1,2,228179
23,No,Travel_Rarely,Sales,12,2,Other,4,Male,3,1,Sales Representative,4,Single,2647,1,No,13,3,3,0,5,6,4,5,2,1,4,88441
40,No,Travel_Frequently,Sales,11,3,Technical Degree,4,Female,3,2,Sales Representative,3,Married,6323,1,No,11,3,1,1,10,2,4,10,9,9,4,102287
40,No,Travel_Rarely,Sales,2,2,Marketing,2,Female,3,2,Sales Representative,2,Married,5677,3,No,14,3,3,1,15,4,3,11,8,5,10,52291
25,No,Travel_Rarely,Sales,2,3,Human Resources,3,Female,3,1,Sales Representative,2,Married,2187,4,No,14,3,3,0,6,3,3,2,0,1,2,128907
30,No,Travel_Rarely,Sales,1,2,Medical,4,Male,3,1,Sales Representative,2,Married,3748,1,No,13,3,3,0,12,6,2,12,8,1,7,180270
25,No,Travel_Rarely,Sales,2,1,Other,4,Male,3,1,Sales Representative,3,Divorced,3977,6,Yes,19,3,3,1,7,2,2,2,2,0,2,182534
47,No,Travel_Rarely,Sales,25,3,Medical,1,Male,3,3,Sales Representative,3,Single,8633,2,No,23,4,2,0,25,3,3,17,14,12,11,297494
33,No,Non-Travel,Sales,1,2,Medical,2,Male,2,1,Sales Representative,3,Divorced,2008,1,No,12,3,3,3,1,2,2,1,1,0,0,119588
38,No,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,3,2,Sales Representative,2,Married,4440,0,No,15,3,1,2,16,3,3,15,13,5,8,105605
31,No,Travel_Rarely,Sales,2,2,Life Sciences,1,Male,3,1,Sales Representative,3,Married,3067,0,No,19,3,3,1,3,1,3,2,2,1,2,90018
38,No,Travel_Frequently,Sales,6,4,Life Sciences,1,Male,2,2,Sales Representative,3,Married,5321,2,No,11,3,4,1,10,1,3,8,3,7,7,165903
42,No,Travel_Rarely,Sales,18,4,Life Sciences,4,Male,3,2,Sales Representative,1,Divorced,5410,6,Yes,17,3,3,1,9,3,2,4,3,1,2,224362
41,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Male,3,1,Sales Representative,4,Married,2782,3,No,22,4,1,1,12,3,3,5,3,1,0,68485
47,No,Non-Travel,Sales,1,1,Medical,3,Female,3,3,Sales Representative,2,Married,11957,0,No,18,3,1,2,14,3,1,13,8,5,12,61744
35,No,Travel_Rarely,Sales,11,4,Medical,4,Male,3,1,Sales Representative,3,Married,2660,7,Yes,11,3,3,1,5,3,3,2,2,2,2,281752
22,No,Travel_Rarely,Sales,1,2,Life Sciences,4,Male,3,1,Sales Representative,3,Single,3375,0,No,12,3,4,0,4,2,4,3,2,1,2,165405
35,No,Travel_Rarely,Sales,9,4,Medical,2,Male,3,2,Sales Representative,3,Single,5098,1,No,19,3,2,0,10,5,3,10,7,0,8,256748
33,No,Travel_Rarely,Sales,15,2,Medical,2,Female,3,2,Sales Representative,4,Married,4878,0,Yes,13,3,1,1,10,6,3,9,7,8,1,69708
32,No,Travel_Rarely,Sales,29,4,Life Sciences,3,Female,2,1,Sales Representative,2,Single,2837,1,No,13,3,3,0,6,3,3,6,2,4,1,44957
40,No,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,3,1,Sales Representative,4,Married,2406,8,No,19,3,3,2,8,3,2,1,0,0,0,273363
32,No,Travel_Rarely,Sales,1,4,Medical,2,Male,2,1,Sales Representative,2,Married,2269,0,No,14,3,2,1,3,2,3,2,2,2,2,101016
39,No,Travel_Rarely,Sales,24,1,Life Sciences,1,Male,3,2,Sales Representative,4,Single,4108,7,No,13,3,1,0,18,2,3,7,7,1,7,170554
38,No,Travel_Rarely,Sales,10,3,Medical,2,Female,1,3,Sales Representative,3,Married,13206,3,No,12,3,1,1,20,3,3,18,16,1,11,62512
32,No,Travel_Rarely,Sales,1,4,Marketing,3,Female,3,3,Sales Representative,4,Married,10422,1,No,19,3,3,2,14,3,3,14,10,5,7,197676
37,No,Travel_Rarely,Sales,10,3,Life Sciences,3,Female,4,3,Sales Representative,4,Married,13744,1,Yes,25,4,1,1,16,2,3,16,11,6,8,180399
25,No,Travel_Rarely,Sales,8,2,Other,1,Female,3,2,Sales Representative,3,Divorced,4907,0,Yes,22,4,2,1,6,3,2,5,3,0,4,148870
52,No,Non-Travel,Sales,29,4,Life Sciences,1,Male,3,1,Sales Representative,4,Divorced,3482,2,No,15,3,2,2,16,3,2,9,8,0,0,149880
44,No,Travel_Rarely,Sales,1,3,Medical,2,Male,3,1,Sales Representative,4,Single,2436,6,Yes,12,3,3,0,6,2,3,4,3,1,2,264975
21,No,Travel_Rarely,Sales,5,1,Medical,3,Male,3,1,Sales Representative,1,Single,2380,1,Yes,11,3,4,0,2,6,3,2,2,1,2,60297
39,No,Non-Travel,Sales,9,3,Life Sciences,4,Male,3,5,Sales Representative,4,Single,19431,2,No,13,3,3,0,21,3,2,6,0,1,3,225224
23,Yes,Travel_Frequently,Sales,9,3,Marketing,4,Male,3,1,Sales Representative,1,Married,1790,1,No,19,3,1,1,1,3,2,1,0,1,0,184867
36,No,Travel_Rarely,Sales,3,3,Medical,1,Female,2,3,Sales Representative,4,Married,7644,0,No,19,3,3,2,10,2,3,9,7,3,4,298314
36,No,Travel_Frequently,Sales,4,2,Life Sciences,4,Female,3,2,Sales Representative,2,Divorced,5131,7,No,13,3,2,3,18,3,3,4,2,0,2,211700
56,No,Non-Travel,Sales,1,4,Life Sciences,3,Male,3,2,Sales Representative,3,Divorced,6306,1,No,21,4,1,1,13,2,2,13,12,1,9,293065
29,Yes,Travel_Rarely,Sales,1,4,Medical,1,Male,3,1,Sales Representative,4,Married,4787,9,Yes,14,3,2,3,4,3,4,2,2,2,2,296752
42,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,3,5,Sales Representative,3,Married,18880,5,No,11,3,1,0,24,2,2,22,6,4,14,287458
56,Yes,Travel_Rarely,Sales,7,2,Technical Degree,4,Male,3,1,Sales Representative,3,Married,2339,8,No,11,3,4,1,14,4,1,10,9,9,8,266885
41,No,Travel_Rarely,Sales,28,4,Life Sciences,1,Female,2,4,Sales Representative,2,Married,13570,0,No,23,4,3,1,21,3,3,20,7,0,10,198067
34,No,Travel_Rarely,Sales,28,3,Marketing,4,Female,2,2,Sales Representative,3,Married,6712,1,No,21,4,4,2,8,2,3,8,7,1,7,257652
36,No,Non-Travel,Sales,15,4,Marketing,4,Male,1,2,Sales Representative,4,Divorced,5406,1,No,24,4,1,1,15,4,2,15,12,11,11,48890
